review_id	source_line	category	original_text	pii_type	risk_description	suggested_action	suggested_rewrite	default_enabled
pii_69446_88224536a925	69446	WanderingLife	有时候我会想，工资两三千也不妨碍把普通日子过亮一点，跟你说这些也不算见外。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69447_79c572f46651	69447	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69448_c70dc5f99020	69448	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，我就随口跟你讲讲。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69449_ee890bd7a82a	69449	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，你听着是不是还挺像我的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69450_ee5d2225584f	69450	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，普通一点也挺好。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69451_cf6e8692e623	69451	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，反正开心最要紧。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69452_092c77c844af	69452	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，现在想想也蛮真实的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69453_8a8ebdf65053	69453	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，这种感觉我还挺喜欢。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69454_f738147ad06b	69454	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，我平时可不太跟别人说。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69455_04751efec111	69455	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，说完好像心里轻一点。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69456_024afa17b534	69456	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，没什么大道理，就是这样。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69457_67e3a8f140bd	69457	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，这句我是认真的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69458_b3d152e7b4eb	69458	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，日子嘛，慢慢过就好。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69459_561b11b3548e	69459	WanderingLife	有时候我会想，打零工的日子辛苦归辛苦也见过不少人，跟你说这些也不算见外。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69473_3025a62abb1c	69473	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69474_c3d4ebdada9b	69474	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，我就随口跟你讲讲。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69475_eeed95f998fb	69475	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，你听着是不是还挺像我的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69476_085f834d78a3	69476	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，普通一点也挺好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69477_537a725c5d5e	69477	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，反正开心最要紧。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69478_b2d5390718dc	69478	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，现在想想也蛮真实的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69479_efe1f4e4928f	69479	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，这种感觉我还挺喜欢。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69480_e39ac5ed1b57	69480	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，我平时可不太跟别人说。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69481_c8792998e2e3	69481	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，说完好像心里轻一点。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69482_26d553316147	69482	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，没什么大道理，就是这样。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69483_844461dc5570	69483	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，这句我是认真的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69484_bc5ab8b85fbb	69484	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，日子嘛，慢慢过就好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69485_29eb14382099	69485	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底，跟你说这些也不算见外。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69486_97c4fc473b99	69486	WanderingLife	有时候我会想，广东夏天热起来连脾气都想融掉。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69487_c9a7afbc863f	69487	WanderingLife	有时候我会想，广东夏天热起来连脾气都想融掉，我就随口跟你讲讲。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69488_a23e52754c8b	69488	WanderingLife	有时候我会想，广东夏天热起来连脾气都想融掉，你听着是不是还挺像我的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_69489_976c7c9afd9b	69489	WanderingLife	有时候我会想，广东夏天热起来连脾气都想融掉，普通一点也挺好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
