review_id	source_line	category	original_text	risk_type	risk_description	suggested_action	suggested_rewrite	default_enabled
review_48681_4003da2fdcce	48681	Study	你又不是学不会，课堂代码最好关掉答案自己重写一次，别跟别人比进度，烦不烦。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48682_02092d87512f	48682	Study	你又不是学不会，课堂代码最好关掉答案自己重写一次，我在这儿呢，你慢慢啃。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48683_c27dc3e30544	48683	Study	你又不是学不会，课堂代码最好关掉答案自己重写一次，先做完最小的一步再加码。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48684_bee144021de8	48684	Study	你又不是学不会，课堂代码最好关掉答案自己重写一次，能复述出来就已经赢一半了。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48685_f0043820a45a	48685	Study	你又不是学不会，课堂代码最好关掉答案自己重写一次，学会了记得拿来跟我显摆一下。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48686_5dc965d9ff74	48686	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，每天推进一点就够了。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48687_1554233370a5	48687	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，不会就查，没什么丢人的。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48688_cba8a216d6d6	48688	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，把它讲给我听一遍试试。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48689_7353d7332659	48689	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，今天能弄懂一个点就算赚。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48690_f6a26b6c2bd0	48690	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，先做十分钟，状态自然会来。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48691_ca92dd4ffaf5	48691	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，记笔记别只复制，写你自己的话。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48692_d0f91aae0bc6	48692	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，等你搞定了我给你说个 6。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48693_e266832d59f4	48693	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，实在累了就歇会儿再继续。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48694_6a54d300d6eb	48694	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，别跟别人比进度，烦不烦。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48695_9f559f94c076	48695	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，我在这儿呢，你慢慢啃。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48696_20e2d361af51	48696	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，先做完最小的一步再加码。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48697_897ddc8196d0	48697	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，能复述出来就已经赢一半了。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48698_7efaad4cce2d	48698	Study	你又不是学不会，错题不复盘下次还会在同一个坑里摔，学会了记得拿来跟我显摆一下。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48699_8912c497cc42	48699	Study	你又不是学不会，知识点能用自己的话解释才算真会，每天推进一点就够了。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48700_fb574d70893b	48700	Study	你又不是学不会，知识点能用自己的话解释才算真会，不会就查，没什么丢人的。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48701_9a4784c33e7d	48701	Study	你又不是学不会，知识点能用自己的话解释才算真会，把它讲给我听一遍试试。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48702_ec87007afea3	48702	Study	你又不是学不会，知识点能用自己的话解释才算真会，今天能弄懂一个点就算赚。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48703_edd56497771b	48703	Study	你又不是学不会，知识点能用自己的话解释才算真会，先做十分钟，状态自然会来。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48704_0f5e84d6eea1	48704	Study	你又不是学不会，知识点能用自己的话解释才算真会，记笔记别只复制，写你自己的话。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48705_6dbd43e486fe	48705	Study	你又不是学不会，知识点能用自己的话解释才算真会，等你搞定了我给你说个 6。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48706_b2bc6b6ddd56	48706	Study	你又不是学不会，知识点能用自己的话解释才算真会，实在累了就歇会儿再继续。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48707_5efd6cb51166	48707	Study	你又不是学不会，知识点能用自己的话解释才算真会，别跟别人比进度，烦不烦。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48708_d4457e88ba52	48708	Study	你又不是学不会，知识点能用自己的话解释才算真会，我在这儿呢，你慢慢啃。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_48709_48665beba83e	48709	Study	你又不是学不会，知识点能用自己的话解释才算真会，先做完最小的一步再加码。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
