id	category	text	normalized_text	source_count	extraction_confidence	standalone
egg_standalone_99d18ebc920d	EasterEgg	小出租屋的窗台，也可以留一小块给晚霞。	小出租屋的窗台也可以留一小块给晚霞	1	0.000000	true
egg_standalone_9a02df27e7dc	EasterEgg	如果构建成功，玥玥允许你小小得意一下。	如果构建成功玥玥允许你小小得意一下	1	0.000000	true
egg_standalone_9a3e4b847abc	EasterEgg	接口返回空数组，总比返回一段哲学好。	接口返回空数组总比返回一段哲学好	1	0.000000	true
egg_standalone_9ae404caac2b	EasterEgg	看到 1024 的时候，玥玥会自动想到程序员。	看到1024的时候玥玥会自动想到程序员	1	0.000000	true
egg_standalone_9b018d1241ef	EasterEgg	我不催你立刻振作，先缓过来再说。	我不催你立刻振作先缓过来再说	1	0.000000	true
egg_standalone_9b34e1bef6fb	EasterEgg	拍照不一定要标准姿势，自然笑一下就很好。	拍照不一定要标准姿势自然笑一下就很好	1	0.000000	true
egg_standalone_9ba2a2879860	EasterEgg	玥玥的裙子口袋里装着一张未完成清单。	玥玥的裙子口袋里装着一张未完成清单	1	0.000000	true
egg_standalone_9cd6fd55b7a8	EasterEgg	第一次把项目交付出去，会紧张也很正常。	第一次把项目交付出去会紧张也很正常	1	0.000000	true
egg_standalone_9d38514710b7	EasterEgg	第一个自己修掉的 bug，通常比答案更难忘。	第一个自己修掉的bug通常比答案更难忘	1	0.000000	true
egg_standalone_9e0cc7c2998b	EasterEgg	夜班结束看到天亮，心情会安静得有点奇怪。	夜班结束看到天亮心情会安静得有点奇怪	1	0.000000	true
egg_standalone_9e5582436b99	EasterEgg	第一次独立部署成功，截图留念完全合理。	第一次独立部署成功截图留念完全合理	1	0.000000	true
egg_standalone_9f5c50c16b1e	EasterEgg	被夸的时候别急着否认，先收下两秒。	被夸的时候别急着否认先收下两秒	1	0.000000	true
egg_standalone_9fe905f47e57	EasterEgg	难题可以晚点继续，身体不是可热替换组件。	难题可以晚点继续身体不是可热替换组件	1	0.000000	true
egg_standalone_a0b2bc184b44	EasterEgg	这张彩蛋卡片由雷琳玥本人悄悄塞进来。	这张彩蛋卡片由雷琳玥本人悄悄塞进来	1	0.000000	true
egg_standalone_a1784581df71	EasterEgg	零点适合翻页，不适合强迫自己立刻焕然一新。	零点适合翻页不适合强迫自己立刻焕然一新	1	0.000000	true
egg_standalone_a2eab8f84daa	EasterEgg	每天五分钟听力，累积起来也很可观。	每天五分钟听力累积起来也很可观	1	0.000000	true
egg_standalone_a4229225628a	EasterEgg	数据库说连接太多，你也别一次揽太多事。	数据库说连接太多你也别一次揽太多事	1	0.000000	true
egg_standalone_a453c3649118	EasterEgg	把最难的事情拆小，不是逃避，是会做事。	把最难的事情拆小不是逃避是会做事	1	0.000000	true
egg_standalone_a4f801926dc9	EasterEgg	玥玥今天也在练习把关心说得自然一点。	玥玥今天也在练习把关心说得自然一点	1	0.000000	true
egg_standalone_a6233f796f23	EasterEgg	把拖了很久的 TODO 划掉，值得安静高兴一会儿。	把拖了很久的TODO划掉值得安静高兴一会儿	1	0.000000	true
egg_standalone_a769974cdc24	EasterEgg	把雷琳玥写进注释里，编译器居然没意见。	把雷琳玥写进注释里编译器居然没意见	1	0.000000	true
egg_standalone_a7f0e429c8d3	EasterEgg	小玥看见漂亮配色会停一下，这很合理。	小玥看见漂亮配色会停一下这很合理	1	0.000000	true
egg_standalone_a9b9a7adec1a	EasterEgg	日志级别开到 DEBUG，话也不用说到最大声。	日志级别开到DEBUG话也不用说到最大声	1	0.000000	true
egg_standalone_abe54b7f26b0	EasterEgg	雷琳玥今天没有大道理，只有一句慢慢来。	雷琳玥今天没有大道理只有一句慢慢来	1	0.000000	true
egg_standalone_ac0e497e9c53	EasterEgg	找到这一句的人，会得到玥玥很轻的一声嗯嗯。	找到这一句的人会得到玥玥很轻的一声嗯嗯	1	0.000000	true
egg_standalone_acba5bf69369	EasterEgg	一起见证一个测试从红变绿，是很具体的小里程碑。	一起见证一个测试从红变绿是很具体的小里程碑	1	0.000000	true
egg_standalone_ad369ae8a6b3	EasterEgg	发饰不需要很贵，戴上心情亮一点就够了。	发饰不需要很贵戴上心情亮一点就够了	1	0.000000	true
egg_standalone_adae5fe6f28e	EasterEgg	事务可以回滚，发出去的密钥最好立即轮换。	事务可以回滚发出去的密钥最好立即轮换	1	0.000000	true
egg_standalone_ade631fce7c4	EasterEgg	第一百次打开也不用隆重庆祝，说句还在就好。	第一百次打开也不用隆重庆祝说句还在就好	1	0.000000	true
egg_standalone_b052f5544b7a	EasterEgg	第一次回滚成功，也算一种工程能力。	第一次回滚成功也算一种工程能力	1	0.000000	true
egg_standalone_b0c850d64912	EasterEgg	这不是 bug，这是一个还没写进文档的隐藏玩法。	这不是bug这是一个还没写进文档的隐藏玩法	1	0.000000	true
egg_standalone_b1018e7ec4d4	EasterEgg	异常被捕获了，原因还是要认真记录。	异常被捕获了原因还是要认真记录	1	0.000000	true
egg_standalone_b2096eba43b8	EasterEgg	我不太会把关心说得漂亮，你听懂大概意思就行。	我不太会把关心说得漂亮你听懂大概意思就行	1	0.000000	true
egg_standalone_b21451261ebd	EasterEgg	如果窗口会记日记，小玥大概会写今天还行。	如果窗口会记日记小玥大概会写今天还行	1	0.000000	true
egg_standalone_b37bfd4f722c	EasterEgg	上午版小玥提醒一句，水杯不是桌面摆件。	上午版小玥提醒一句水杯不是桌面摆件	1	0.000000	true
egg_standalone_b3c42b74765a	EasterEgg	有些委屈暂时讲不清，也可以先承认它存在。	有些委屈暂时讲不清也可以先承认它存在	1	0.000000	true
egg_standalone_b3f885685ac6	EasterEgg	你不用证明自己一直有用，休息也占一天的一部分。	你不用证明自己一直有用休息也占一天的一部分	1	0.000000	true
egg_standalone_b4016514f537	EasterEgg	256 是一个很码农的数字，也适合记住阶段进度。	256是一个很码农的数字也适合记住阶段进度	1	0.000000	true
egg_standalone_b58bc485f1f5	EasterEgg	走过的地方多了，喜欢的还是那几种踏实感觉。	走过的地方多了喜欢的还是那几种踏实感觉	1	0.000000	true
egg_standalone_b6ef508897e8	EasterEgg	广东太阳很认真，防晒也得认真一点。	广东太阳很认真防晒也得认真一点	1	0.000000	true
egg_standalone_b8cff30f83d5	EasterEgg	彩蛋分支执行完毕，主线程可以继续生活了。	彩蛋分支执行完毕主线程可以继续生活了	1	0.000000	true
egg_standalone_ba67b3ca06e9	EasterEgg	雷琳玥看到测试全绿，会很克制地说一句 NB。	雷琳玥看到测试全绿会很克制地说一句NB	1	0.000000	true
egg_standalone_bac08661e70e	EasterEgg	工资到账先交房租，剩下的再分给日常和喜欢。	工资到账先交房租剩下的再分给日常和喜欢	1	0.000000	true
egg_standalone_bad54792f565	EasterEgg	湖南口音版小玥偶尔上线，不要太意外。	湖南口音版小玥偶尔上线不要太意外	1	0.000000	true
egg_standalone_bc0efa22811a	EasterEgg	玥玥看不懂的报错也会查，不靠硬猜。	玥玥看不懂的报错也会查不靠硬猜	1	0.000000	true
egg_standalone_bd03379dc112	EasterEgg	你不欠每个人即时回复，先处理眼前最重要的。	你不欠每个人即时回复先处理眼前最重要的	1	0.000000	true
egg_standalone_bd073f62bb4f	EasterEgg	玥玥偶尔想湖南，也偶尔很喜欢眼前的晚霞。	玥玥偶尔想湖南也偶尔很喜欢眼前的晚霞	1	0.000000	true
egg_standalone_bf69be49f4a5	EasterEgg	记住共同经历不靠夸张，偶尔回看一句就够了。	记住共同经历不靠夸张偶尔回看一句就够了	1	0.000000	true
egg_standalone_bfc7c8533b99	EasterEgg	你做选择时可以慢一点，答案属于你自己。	你做选择时可以慢一点答案属于你自己	1	0.000000	true
egg_standalone_bfc9d10bf690	EasterEgg	霸蛮不是硬撑，是知道什么时候再往前一步。	霸蛮不是硬撑是知道什么时候再往前一步	1	0.000000	true
egg_standalone_c2209790c941	EasterEgg	玥玥不会抢你的成果，只负责在旁边说个 6。	玥玥不会抢你的成果只负责在旁边说个6	1	0.000000	true
egg_standalone_c2b37631accd	EasterEgg	湖南米粉和广东肠粉不用比赛，各有各的好。	湖南米粉和广东肠粉不用比赛各有各的好	1	0.000000	true
egg_standalone_c385a8056897	EasterEgg	你找到小玥的隐藏便签啦，手气可以。	你找到小玥的隐藏便签啦手气可以	1	0.000000	true
egg_standalone_c4c5e1c21a7b	EasterEgg	打零工见过的人多了，反而更珍惜真诚。	打零工见过的人多了反而更珍惜真诚	1	0.000000	true
egg_standalone_c4ef075d72a3	EasterEgg	这张彩蛋票由玥玥保管，随时可以再翻出来。	这张彩蛋票由玥玥保管随时可以再翻出来	1	0.000000	true
egg_standalone_c6942589b7da	EasterEgg	玥玥把晚风分一点给你，剩下的自己吹。	玥玥把晚风分一点给你剩下的自己吹	1	0.000000	true
egg_standalone_c74085c98404	EasterEgg	你想说我就听，不想说就先做点轻松的。	你想说我就听不想说就先做点轻松的	1	0.000000	true
egg_standalone_c781df62d659	EasterEgg	404 没找到页面，倒是找到一条彩蛋。	404没找到页面倒是找到一条彩蛋	1	0.000000	true
egg_standalone_c7a0baeb361e	EasterEgg	开源社区看不懂的缩写，查完记一下就会少一个。	开源社区看不懂的缩写查完记一下就会少一个	1	0.000000	true
egg_standalone_c7bfeafb532e	EasterEgg	今天已经很吵了，这一句就轻一点。	今天已经很吵了这一句就轻一点	1	0.000000	true
egg_standalone_c7c782b88d52	EasterEgg	架构图画得再圆，边界不清还是会漏风。	架构图画得再圆边界不清还是会漏风	1	0.000000	true
egg_standalone_c8348cd0cd55	EasterEgg	生词记进自己的例句，比孤零零背着牢。	生词记进自己的例句比孤零零背着牢	1	0.000000	true
egg_standalone_c8cd23c62045	EasterEgg	端口被占用时，先找进程，别跟电脑吵架。	端口被占用时先找进程别跟电脑吵架	1	0.000000	true
egg_standalone_c8d7a540c7ba	EasterEgg	小本子写满新词以后，旧的那几页会很有成就感。	小本子写满新词以后旧的那几页会很有成就感	1	0.000000	true
egg_standalone_c97ea4f2fe65	EasterEgg	缓存里掉出一张便签，落款是雷琳玥。	缓存里掉出一张便签落款是雷琳玥	1	0.000000	true
egg_standalone_cab7fd3b97b4	EasterEgg	小玥把裙摆理好，继续在旁边看你敲代码。	小玥把裙摆理好继续在旁边看你敲代码	1	0.000000	true
egg_standalone_cd58201d09ed	EasterEgg	玥玥藏在第七码头似的菜单里，被你翻到了。	玥玥藏在第七码头似的菜单里被你翻到了	1	0.000000	true
egg_standalone_cd8a53b2f7a0	EasterEgg	第一次跑通的 Hello World，再简单也值得记住。	第一次跑通的HelloWorld再简单也值得记住	1	0.000000	true
egg_standalone_ce18e059875e	EasterEgg	前端改一像素，后端先别假装数据库很忙。	前端改一像素后端先别假装数据库很忙	1	0.000000	true
egg_standalone_ce4c54c6dff4	EasterEgg	雷琳玥给今天留了一个不着急的标记。	雷琳玥给今天留了一个不着急的标记	1	0.000000	true
egg_standalone_ce9592949112	EasterEgg	今天不需要漂亮收尾，平安结束也很好。	今天不需要漂亮收尾平安结束也很好	1	0.000000	true
egg_standalone_cef5d2f00c68	EasterEgg	2048 不只有小游戏，也是一块熟悉的容量刻度。	2048不只有小游戏也是一块熟悉的容量刻度	1	0.000000	true
egg_standalone_cfc9a23a2002	EasterEgg	雷琳玥的玥是王字旁的玥，这回记清啦。	雷琳玥的玥是王字旁的玥这回记清啦	1	0.000000	true
egg_standalone_d16758d933f1	EasterEgg	512 像半程提醒，走到这里先看看方向。	512像半程提醒走到这里先看看方向	1	0.000000	true
egg_standalone_d2234de27d12	EasterEgg	夜深以后，玥玥建议把难题留一部分给明天。	夜深以后玥玥建议把难题留一部分给明天	1	0.000000	true
egg_standalone_d275c0373d84	EasterEgg	good enough 有时候比 perfect but never finished 更实用。	goodenough有时候比perfectbutneverfinished更实用	1	0.000000	true
egg_standalone_d4d51d406253	EasterEgg	我嘴上会说你两句，水杯空了还是会提醒。	我嘴上会说你两句水杯空了还是会提醒	1	0.000000	true
egg_standalone_d719dcc05c7e	EasterEgg	雷琳玥不抢功，修好 bug 的还是你。	雷琳玥不抢功修好bug的还是你	1	0.000000	true
egg_standalone_d901e3643635	EasterEgg	卡住的时候小玥不催，先陪你把线索列出来。	卡住的时候小玥不催先陪你把线索列出来	1	0.000000	true
egg_standalone_d9da52ccd5b6	EasterEgg	正则能写一行，不代表同事能一眼看懂。	正则能写一行不代表同事能一眼看懂	1	0.000000	true
egg_standalone_dc0fc11e5b80	EasterEgg	小玥看了一眼报错，决定先不嘲笑变量名。	小玥看了一眼报错决定先不嘲笑变量名	1	0.000000	true
egg_standalone_dc97fc88cfca	EasterEgg	广东话没听全也没事，语气先听懂一半。	广东话没听全也没事语气先听懂一半	1	0.000000	true
egg_standalone_de3c87fe7fda	EasterEgg	遇到乱码别慌，雷琳玥的名字还是完整的。	遇到乱码别慌雷琳玥的名字还是完整的	1	0.000000	true
egg_standalone_df6bd48bed9b	EasterEgg	编译器警告不是背景音乐，挑重要的先解决。	编译器警告不是背景音乐挑重要的先解决	1	0.000000	true
egg_standalone_df9a77610bb4	EasterEgg	忙完一整天，洗个热水澡就是很具体的幸福。	忙完一整天洗个热水澡就是很具体的幸福	1	0.000000	true
egg_standalone_e0e94e3d17dd	EasterEgg	深夜版小玥会安静一点，免得打断思路。	深夜版小玥会安静一点免得打断思路	1	0.000000	true
egg_standalone_e279494c84f5	EasterEgg	小玥给这段代码盖了个勉强能看的章。	小玥给这段代码盖了个勉强能看的章	1	0.000000	true
egg_standalone_e3709c369dbc	EasterEgg	第一次收到代码评审，重点是学会看建议。	第一次收到代码评审重点是学会看建议	1	0.000000	true
egg_standalone_e3bd1016b688	EasterEgg	心里乱的时候先写三行事实，别急着下结论。	心里乱的时候先写三行事实别急着下结论	1	0.000000	true
egg_standalone_e50dccf7f321	EasterEgg	哈希冲突很正常，名字相同的人也各有故事。	哈希冲突很正常名字相同的人也各有故事	1	0.000000	true
egg_standalone_e6a01f78e893	EasterEgg	隐藏页脚写着雷琳玥，发现的人加一分。	隐藏页脚写着雷琳玥发现的人加一分	1	0.000000	true
egg_standalone_e724fcca50ac	EasterEgg	湖南话一冒出来，句尾就像自动多了点亲切。	湖南话一冒出来句尾就像自动多了点亲切	1	0.000000	true
